split,track,stem,start_sec,end_sec,rms_dbfs,active_frame_ratio
test,Detsky Sad - Walkie Talkie,mixture,20.000,30.000,-19.934,0.875000
test,Detsky Sad - Walkie Talkie,vocals,20.000,30.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,20.000,30.000,-21.048,0.860000
test,Detsky Sad - Walkie Talkie,bass,20.000,30.000,-30.221,0.840000
test,Detsky Sad - Walkie Talkie,other,20.000,30.000,-28.676,0.415000
test,Detsky Sad - Walkie Talkie,mixture,30.000,40.000,-17.666,1.000000
test,Detsky Sad - Walkie Talkie,vocals,30.000,40.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,30.000,40.000,-19.522,1.000000
test,Detsky Sad - Walkie Talkie,bass,30.000,40.000,-30.045,0.955000
test,Detsky Sad - Walkie Talkie,other,30.000,40.000,-22.842,1.000000
test,Detsky Sad - Walkie Talkie,mixture,40.000,50.000,-18.162,1.000000
test,Detsky Sad - Walkie Talkie,vocals,40.000,50.000,-22.462,0.630000
test,Detsky Sad - Walkie Talkie,drums,40.000,50.000,-20.898,0.965000
test,Detsky Sad - Walkie Talkie,bass,40.000,50.000,-30.060,0.805000
test,Detsky Sad - Walkie Talkie,other,40.000,50.000,-33.899,0.185000
test,Detsky Sad - Walkie Talkie,mixture,50.000,60.000,-18.002,0.995000
test,Detsky Sad - Walkie Talkie,vocals,50.000,60.000,-23.008,0.640000
test,Detsky Sad - Walkie Talkie,drums,50.000,60.000,-20.906,0.955000
test,Detsky Sad - Walkie Talkie,bass,50.000,60.000,-29.848,0.800000
test,Detsky Sad - Walkie Talkie,other,50.000,60.000,-27.642,0.920000
test,Detsky Sad - Walkie Talkie,mixture,60.000,70.000,-18.176,0.915000
test,Detsky Sad - Walkie Talkie,vocals,60.000,70.000,-22.929,0.585000
test,Detsky Sad - Walkie Talkie,drums,60.000,70.000,-20.869,0.895000
test,Detsky Sad - Walkie Talkie,bass,60.000,70.000,-30.777,0.630000
test,Detsky Sad - Walkie Talkie,other,60.000,70.000,-29.161,0.840000
test,Detsky Sad - Walkie Talkie,mixture,70.000,80.000,-18.097,1.000000
test,Detsky Sad - Walkie Talkie,vocals,70.000,80.000,-23.767,0.675000
test,Detsky Sad - Walkie Talkie,drums,70.000,80.000,-20.615,0.960000
test,Detsky Sad - Walkie Talkie,bass,70.000,80.000,-29.621,0.810000
test,Detsky Sad - Walkie Talkie,other,70.000,80.000,-28.017,1.000000
test,Detsky Sad - Walkie Talkie,mixture,80.000,90.000,-18.005,1.000000
test,Detsky Sad - Walkie Talkie,vocals,80.000,90.000,-23.208,0.515000
test,Detsky Sad - Walkie Talkie,drums,80.000,90.000,-20.349,0.940000
test,Detsky Sad - Walkie Talkie,bass,80.000,90.000,-31.363,0.600000
test,Detsky Sad - Walkie Talkie,other,80.000,90.000,-29.072,0.730000
test,Detsky Sad - Walkie Talkie,mixture,90.000,100.000,-17.728,1.000000
test,Detsky Sad - Walkie Talkie,vocals,90.000,100.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,90.000,100.000,-19.196,1.000000
test,Detsky Sad - Walkie Talkie,bass,90.000,100.000,-30.663,0.785000
test,Detsky Sad - Walkie Talkie,other,90.000,100.000,-23.707,0.825000
test,Detsky Sad - Walkie Talkie,mixture,100.000,110.000,-17.466,1.000000
test,Detsky Sad - Walkie Talkie,vocals,100.000,110.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,100.000,110.000,-19.280,1.000000
test,Detsky Sad - Walkie Talkie,bass,100.000,110.000,-29.593,0.955000
test,Detsky Sad - Walkie Talkie,other,100.000,110.000,-22.909,1.000000
test,Detsky Sad - Walkie Talkie,mixture,110.000,120.000,-16.879,1.000000
test,Detsky Sad - Walkie Talkie,vocals,110.000,120.000,-22.785,0.375000
test,Detsky Sad - Walkie Talkie,drums,110.000,120.000,-19.587,1.000000
test,Detsky Sad - Walkie Talkie,bass,110.000,120.000,-32.153,0.965000
test,Detsky Sad - Walkie Talkie,other,110.000,120.000,-24.311,1.000000
test,Detsky Sad - Walkie Talkie,mixture,120.000,130.000,-17.630,1.000000
test,Detsky Sad - Walkie Talkie,vocals,120.000,130.000,-23.646,0.470000
test,Detsky Sad - Walkie Talkie,drums,120.000,130.000,-19.935,0.990000
test,Detsky Sad - Walkie Talkie,bass,120.000,130.000,-33.283,0.795000
test,Detsky Sad - Walkie Talkie,other,120.000,130.000,-26.198,1.000000
test,Detsky Sad - Walkie Talkie,mixture,130.000,140.000,-17.828,1.000000
test,Detsky Sad - Walkie Talkie,vocals,130.000,140.000,-23.231,0.530000
test,Detsky Sad - Walkie Talkie,drums,130.000,140.000,-20.229,0.960000
test,Detsky Sad - Walkie Talkie,bass,130.000,140.000,-30.894,0.645000
test,Detsky Sad - Walkie Talkie,other,130.000,140.000,-28.563,0.880000
test,Detsky Sad - Walkie Talkie,mixture,140.000,150.000,-17.533,0.970000
test,Detsky Sad - Walkie Talkie,vocals,140.000,150.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,140.000,150.000,-18.727,0.895000
test,Detsky Sad - Walkie Talkie,bass,140.000,150.000,-31.901,0.595000
test,Detsky Sad - Walkie Talkie,other,140.000,150.000,-24.204,0.855000
test,Detsky Sad - Walkie Talkie,mixture,150.000,160.000,-16.777,1.000000
test,Detsky Sad - Walkie Talkie,vocals,150.000,160.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,150.000,160.000,-18.936,1.000000
test,Detsky Sad - Walkie Talkie,bass,150.000,160.000,-29.796,0.950000
test,Detsky Sad - Walkie Talkie,other,150.000,160.000,-21.218,1.000000
test,Detsky Sad - Walkie Talkie,mixture,160.000,170.000,-16.986,1.000000
test,Detsky Sad - Walkie Talkie,vocals,160.000,170.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,160.000,170.000,-20.151,0.720000
test,Detsky Sad - Walkie Talkie,bass,160.000,170.000,-31.263,0.695000
test,Detsky Sad - Walkie Talkie,other,160.000,170.000,-20.109,1.000000
test,Detsky Sad - Walkie Talkie,mixture,170.000,180.000,-17.661,1.000000
test,Detsky Sad - Walkie Talkie,vocals,170.000,180.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,170.000,180.000,-20.399,1.000000
test,Detsky Sad - Walkie Talkie,bass,170.000,180.000,-29.572,0.960000
test,Detsky Sad - Walkie Talkie,other,170.000,180.000,-21.545,0.970000
test,Detsky Sad - Walkie Talkie,mixture,180.000,190.000,-17.944,1.000000
test,Detsky Sad - Walkie Talkie,vocals,180.000,190.000,-240.000,0.000000
test,Detsky Sad - Walkie Talkie,drums,180.000,190.000,-20.369,1.000000
test,Detsky Sad - Walkie Talkie,bass,180.000,190.000,-30.299,0.925000
test,Detsky Sad - Walkie Talkie,other,180.000,190.000,-22.169,0.960000
test,The Easton Ellises (Baumi) - SDRNR,mixture,0.000,10.000,-28.561,0.895000
test,The Easton Ellises (Baumi) - SDRNR,vocals,0.000,10.000,-87.737,0.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,0.000,10.000,-42.151,0.070000
test,The Easton Ellises (Baumi) - SDRNR,bass,0.000,10.000,-87.727,0.000000
test,The Easton Ellises (Baumi) - SDRNR,other,0.000,10.000,-28.755,0.895000
test,The Easton Ellises (Baumi) - SDRNR,mixture,10.000,20.000,-23.555,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,10.000,20.000,-87.748,0.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,10.000,20.000,-42.125,0.070000
test,The Easton Ellises (Baumi) - SDRNR,bass,10.000,20.000,-87.749,0.000000
test,The Easton Ellises (Baumi) - SDRNR,other,10.000,20.000,-23.616,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,20.000,30.000,-18.525,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,20.000,30.000,-87.738,0.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,20.000,30.000,-22.945,0.305000
test,The Easton Ellises (Baumi) - SDRNR,bass,20.000,30.000,-24.255,0.495000
test,The Easton Ellises (Baumi) - SDRNR,other,20.000,30.000,-22.993,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,30.000,40.000,-18.168,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,30.000,40.000,-87.739,0.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,30.000,40.000,-20.959,0.555000
test,The Easton Ellises (Baumi) - SDRNR,bass,30.000,40.000,-22.307,1.000000
test,The Easton Ellises (Baumi) - SDRNR,other,30.000,40.000,-28.691,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,40.000,50.000,-18.132,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,40.000,50.000,-22.656,0.940000
test,The Easton Ellises (Baumi) - SDRNR,drums,40.000,50.000,-21.210,0.495000
test,The Easton Ellises (Baumi) - SDRNR,bass,40.000,50.000,-38.954,0.075000
test,The Easton Ellises (Baumi) - SDRNR,other,40.000,50.000,-26.512,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,50.000,60.000,-17.808,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,50.000,60.000,-23.785,0.605000
test,The Easton Ellises (Baumi) - SDRNR,drums,50.000,60.000,-22.031,0.395000
test,The Easton Ellises (Baumi) - SDRNR,bass,50.000,60.000,-26.897,0.330000
test,The Easton Ellises (Baumi) - SDRNR,other,50.000,60.000,-23.971,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,60.000,70.000,-16.657,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,60.000,70.000,-87.732,0.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,60.000,70.000,-20.025,0.835000
test,The Easton Ellises (Baumi) - SDRNR,bass,60.000,70.000,-21.577,1.000000
test,The Easton Ellises (Baumi) - SDRNR,other,60.000,70.000,-23.261,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,70.000,80.000,-16.540,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,70.000,80.000,-87.730,0.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,70.000,80.000,-19.887,0.975000
test,The Easton Ellises (Baumi) - SDRNR,bass,70.000,80.000,-21.913,1.000000
test,The Easton Ellises (Baumi) - SDRNR,other,70.000,80.000,-22.479,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,80.000,90.000,-15.160,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,80.000,90.000,-20.323,0.995000
test,The Easton Ellises (Baumi) - SDRNR,drums,80.000,90.000,-19.891,0.985000
test,The Easton Ellises (Baumi) - SDRNR,bass,80.000,90.000,-21.618,1.000000
test,The Easton Ellises (Baumi) - SDRNR,other,80.000,90.000,-23.848,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,90.000,100.000,-15.769,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,90.000,100.000,-19.226,1.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,90.000,100.000,-21.819,0.740000
test,The Easton Ellises (Baumi) - SDRNR,bass,90.000,100.000,-24.223,0.615000
test,The Easton Ellises (Baumi) - SDRNR,other,90.000,100.000,-23.368,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,100.000,110.000,-17.289,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,100.000,110.000,-19.901,0.785000
test,The Easton Ellises (Baumi) - SDRNR,drums,100.000,110.000,-23.442,0.450000
test,The Easton Ellises (Baumi) - SDRNR,bass,100.000,110.000,-87.751,0.000000
test,The Easton Ellises (Baumi) - SDRNR,other,100.000,110.000,-24.050,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,110.000,120.000,-17.688,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,110.000,120.000,-87.733,0.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,110.000,120.000,-21.048,0.515000
test,The Easton Ellises (Baumi) - SDRNR,bass,110.000,120.000,-24.140,0.590000
test,The Easton Ellises (Baumi) - SDRNR,other,110.000,120.000,-23.023,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,120.000,130.000,-16.538,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,120.000,130.000,-33.250,0.045000
test,The Easton Ellises (Baumi) - SDRNR,drums,120.000,130.000,-19.956,0.920000
test,The Easton Ellises (Baumi) - SDRNR,bass,120.000,130.000,-21.908,1.000000
test,The Easton Ellises (Baumi) - SDRNR,other,120.000,130.000,-23.265,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,130.000,140.000,-15.184,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,130.000,140.000,-20.222,1.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,130.000,140.000,-19.894,0.975000
test,The Easton Ellises (Baumi) - SDRNR,bass,130.000,140.000,-21.791,1.000000
test,The Easton Ellises (Baumi) - SDRNR,other,130.000,140.000,-23.781,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,140.000,150.000,-15.827,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,140.000,150.000,-19.170,1.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,140.000,150.000,-22.182,0.695000
test,The Easton Ellises (Baumi) - SDRNR,bass,140.000,150.000,-24.269,0.565000
test,The Easton Ellises (Baumi) - SDRNR,other,140.000,150.000,-23.439,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,150.000,160.000,-19.609,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,150.000,160.000,-22.322,0.480000
test,The Easton Ellises (Baumi) - SDRNR,drums,150.000,160.000,-34.316,0.165000
test,The Easton Ellises (Baumi) - SDRNR,bass,150.000,160.000,-87.744,0.000000
test,The Easton Ellises (Baumi) - SDRNR,other,150.000,160.000,-23.408,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,160.000,170.000,-25.888,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,160.000,170.000,-87.749,0.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,160.000,170.000,-87.736,0.000000
test,The Easton Ellises (Baumi) - SDRNR,bass,160.000,170.000,-87.753,0.000000
test,The Easton Ellises (Baumi) - SDRNR,other,160.000,170.000,-25.888,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,170.000,180.000,-15.972,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,170.000,180.000,-21.701,0.880000
test,The Easton Ellises (Baumi) - SDRNR,drums,170.000,180.000,-20.891,0.565000
test,The Easton Ellises (Baumi) - SDRNR,bass,170.000,180.000,-22.979,0.855000
test,The Easton Ellises (Baumi) - SDRNR,other,170.000,180.000,-22.670,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,180.000,190.000,-16.401,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,180.000,190.000,-21.076,1.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,180.000,190.000,-21.939,0.450000
test,The Easton Ellises (Baumi) - SDRNR,bass,180.000,190.000,-23.860,0.715000
test,The Easton Ellises (Baumi) - SDRNR,other,180.000,190.000,-23.340,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,190.000,200.000,-16.814,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,190.000,200.000,-19.835,1.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,190.000,200.000,-22.824,0.485000
test,The Easton Ellises (Baumi) - SDRNR,bass,190.000,200.000,-25.437,0.480000
test,The Easton Ellises (Baumi) - SDRNR,other,190.000,200.000,-25.843,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,200.000,210.000,-15.165,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,200.000,210.000,-19.933,1.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,200.000,210.000,-19.818,0.980000
test,The Easton Ellises (Baumi) - SDRNR,bass,200.000,210.000,-22.173,1.000000
test,The Easton Ellises (Baumi) - SDRNR,other,200.000,210.000,-23.829,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,210.000,220.000,-15.489,1.000000
test,The Easton Ellises (Baumi) - SDRNR,vocals,210.000,220.000,-19.790,1.000000
test,The Easton Ellises (Baumi) - SDRNR,drums,210.000,220.000,-20.504,0.905000
test,The Easton Ellises (Baumi) - SDRNR,bass,210.000,220.000,-22.821,0.885000
test,The Easton Ellises (Baumi) - SDRNR,other,210.000,220.000,-24.009,1.000000
test,The Easton Ellises (Baumi) - SDRNR,mixture,220.000,230.000,-18.722,0.815000
test,The Easton Ellises (Baumi) - SDRNR,vocals,220.000,230.000,-20.180,0.805000
test,The Easton Ellises (Baumi) - SDRNR,drums,220.000,230.000,-31.824,0.165000
test,The Easton Ellises (Baumi) - SDRNR,bass,220.000,230.000,-87.738,0.000000
test,The Easton Ellises (Baumi) - SDRNR,other,220.000,230.000,-24.963,0.720000
test,Raft Monk - Tiring,mixture,0.000,10.000,-36.848,0.345000
test,Raft Monk - Tiring,vocals,0.000,10.000,-240.000,0.000000
test,Raft Monk - Tiring,drums,0.000,10.000,-111.586,0.000000
test,Raft Monk - Tiring,bass,0.000,10.000,-240.000,0.000000
test,Raft Monk - Tiring,other,0.000,10.000,-36.848,0.345000
test,Raft Monk - Tiring,mixture,10.000,20.000,-25.604,1.000000
test,Raft Monk - Tiring,vocals,10.000,20.000,-240.000,0.000000
test,Raft Monk - Tiring,drums,10.000,20.000,-36.598,0.035000
test,Raft Monk - Tiring,bass,10.000,20.000,-38.670,0.040000
test,Raft Monk - Tiring,other,10.000,20.000,-26.265,1.000000
test,Raft Monk - Tiring,mixture,20.000,30.000,-18.237,1.000000
test,Raft Monk - Tiring,vocals,20.000,30.000,-23.932,0.875000
test,Raft Monk - Tiring,drums,20.000,30.000,-26.555,1.000000
test,Raft Monk - Tiring,bass,20.000,30.000,-22.890,1.000000
test,Raft Monk - Tiring,other,20.000,30.000,-24.898,1.000000
test,Raft Monk - Tiring,mixture,30.000,40.000,-17.474,1.000000
test,Raft Monk - Tiring,vocals,30.000,40.000,-23.824,0.910000
test,Raft Monk - Tiring,drums,30.000,40.000,-23.405,1.000000
test,Raft Monk - Tiring,bass,30.000,40.000,-23.245,0.930000
test,Raft Monk - Tiring,other,30.000,40.000,-23.448,1.000000
test,Raft Monk - Tiring,mixture,40.000,50.000,-16.365,1.000000
test,Raft Monk - Tiring,vocals,40.000,50.000,-23.662,0.910000
test,Raft Monk - Tiring,drums,40.000,50.000,-23.115,1.000000
test,Raft Monk - Tiring,bass,40.000,50.000,-21.353,1.000000
test,Raft Monk - Tiring,other,40.000,50.000,-21.721,1.000000
test,Raft Monk - Tiring,mixture,50.000,60.000,-14.684,1.000000
test,Raft Monk - Tiring,vocals,50.000,60.000,-23.331,0.950000
test,Raft Monk - Tiring,drums,50.000,60.000,-21.519,1.000000
test,Raft Monk - Tiring,bass,50.000,60.000,-19.745,1.000000
test,Raft Monk - Tiring,other,50.000,60.000,-19.541,1.000000
test,Raft Monk - Tiring,mixture,60.000,70.000,-18.763,1.000000
test,Raft Monk - Tiring,vocals,60.000,70.000,-25.576,0.930000
test,Raft Monk - Tiring,drums,60.000,70.000,-28.104,1.000000
test,Raft Monk - Tiring,bass,60.000,70.000,-22.588,1.000000
test,Raft Monk - Tiring,other,60.000,70.000,-24.677,1.000000
test,Raft Monk - Tiring,mixture,70.000,80.000,-17.922,1.000000
test,Raft Monk - Tiring,vocals,70.000,80.000,-26.046,0.855000
test,Raft Monk - Tiring,drums,70.000,80.000,-23.744,1.000000
test,Raft Monk - Tiring,bass,70.000,80.000,-22.945,0.930000
test,Raft Monk - Tiring,other,70.000,80.000,-23.227,1.000000
test,Raft Monk - Tiring,mixture,80.000,90.000,-15.766,1.000000
test,Raft Monk - Tiring,vocals,80.000,90.000,-22.746,0.955000
test,Raft Monk - Tiring,drums,80.000,90.000,-22.301,1.000000
test,Raft Monk - Tiring,bass,80.000,90.000,-21.137,1.000000
test,Raft Monk - Tiring,other,80.000,90.000,-21.376,1.000000
test,Raft Monk - Tiring,mixture,90.000,100.000,-14.030,1.000000
test,Raft Monk - Tiring,vocals,90.000,100.000,-22.435,1.000000
test,Raft Monk - Tiring,drums,90.000,100.000,-20.979,1.000000
test,Raft Monk - Tiring,bass,90.000,100.000,-19.528,1.000000
test,Raft Monk - Tiring,other,90.000,100.000,-18.426,1.000000
test,Raft Monk - Tiring,mixture,100.000,110.000,-14.459,1.000000
test,Raft Monk - Tiring,vocals,100.000,110.000,-22.530,1.000000
test,Raft Monk - Tiring,drums,100.000,110.000,-21.751,1.000000
test,Raft Monk - Tiring,bass,100.000,110.000,-19.610,1.000000
test,Raft Monk - Tiring,other,100.000,110.000,-18.830,1.000000
test,Raft Monk - Tiring,mixture,110.000,120.000,-14.391,1.000000
test,Raft Monk - Tiring,vocals,110.000,120.000,-22.302,1.000000
test,Raft Monk - Tiring,drums,110.000,120.000,-18.582,1.000000
